"","X","Date","TC","TdC","Hr","TmaxC","TminC","ddd","ffkmh","P0hPa","PseahPa","Precmm","Nt","HKm","InsoD1","Viskm"
"2076",207,"2021-08-04 21:00:00",30.5,24.9,72,NA,NA,"W",7.4,987.5,1012.4,NA,7,0.6,NA,10
"2067",206,"2021-08-05 00:00:00",28,23.4,76,NA,NA,"W",7.4,988.1,1012.9,"0.1/6h",7,0.6,NA,10
"2057",205,"2021-08-05 06:00:00",24.9,22,84,NA,24.5,"W",7.4,988.2,1013.1,"0.1/24h",7,0.6,10.7,10
"2047",204,"2021-08-05 09:00:00",26.8,22.1,75,NA,NA,"ESE",7.4,992,1016.9,NA,8,0.6,NA,10
"2037",203,"2021-08-05 12:00:00",26.6,21.3,73,NA,NA,"WNW",11.1,990,1015,"18.0/6h",7,0.6,NA,10
"2027",202,"2021-08-05 15:00:00",29.8,21.3,60,NA,NA,"SW",11.1,987.5,1012.3,NA,7,1,NA,10
"20111",201,"2021-08-05 18:00:00",28.8,22.6,69,30,NA,"S",18.5,988,1013,"18.0/12h",7,1,NA,10
"2007",200,"2021-08-05 21:00:00",27.6,23,76,NA,NA,"W",11.1,989.2,1014.2,NA,5,2.5,NA,10
"1997",199,"2021-08-06 00:00:00",27,24.8,88,NA,NA,"WNW",11.1,990.2,1015.2,"0.0/6h",5,2.5,NA,10
"1987",198,"2021-08-06 03:00:00",26.2,24.8,92,NA,NA,"W",11.1,989.1,1014,NA,6,2.5,NA,10
"1977",197,"2021-08-06 06:00:00",25.2,24.9,98,NA,24.4,"W",3.7,989.6,1014,"18.0/24h",7,0.6,6.1,10
"1967",196,"2021-08-06 09:00:00",27.1,23.1,79,NA,NA,"W",7.4,991,1016.1,NA,7,0.6,NA,10
"1957",195,"2021-08-06 12:00:00",31,23.1,63,NA,NA,"WNW",14.8,988.4,1013.3,"0.0/6h",6,0.6,NA,10
"1947",194,"2021-08-06 15:00:00",32,22.5,57,NA,NA,"WSW",11.1,986.2,1011,NA,7,0.6,NA,12
"1937",193,"2021-08-06 18:00:00",31.6,22.4,58,33,NA,"W",11.1,985.8,1010.6,"0.0/12h",7,0.6,NA,15
"1927",192,"2021-08-07 03:00:00",27.6,23.6,79,NA,NA,"W",14.8,986.3,1011.1,NA,5,2.5,NA,10
"19111",191,"2021-08-07 06:00:00",27,23.3,80,NA,26.5,"W",18.5,986.6,1011.4,"0.0/24h",7,2.5,8.3,10
"1907",190,"2021-08-07 09:00:00",29,23.3,71,NA,NA,"WNW",22.2,987.7,1012.5,NA,7,0.6,NA,12
"1897",189,"2021-08-07 12:00:00",33,22.7,55,NA,NA,"WNW",25.9,985.7,1010.3,"0.0/6h",7,0.6,NA,15
"1887",188,"2021-08-07 15:00:00",33.5,22.8,54,NA,NA,"W",14.8,983.9,1008.6,NA,7,0.6,NA,10
"1877",187,"2021-08-07 18:00:00",25.4,20.3,73,34,NA,"W",14.8,984.5,1009.5,"30.0/12h",7,0.6,NA,10
"1867",186,"2021-08-07 21:00:00",24.6,21.6,83,NA,NA,"WNW",14.8,986.4,1011.3,NA,7,2.5,NA,10
"1857",185,"2021-08-08 00:00:00",24.5,21.7,84,NA,NA,"NW",7.4,986.7,1011.5,"0.0/6h",7,2.5,NA,10
"1847",184,"2021-08-08 06:00:00",24,20.4,80,NA,23.5,"W",11.1,985.7,1010.8,"30.0/24h",7,2.5,4.5,10
"1837",183,"2021-08-08 09:00:00",27.4,21.8,72,NA,NA,"W",11.1,987.4,1012.5,NA,5,2.5,NA,10
"1827",182,"2021-08-08 12:00:00",31,22,59,NA,NA,"WNW",14.8,986.4,1011.2,"0.0/6h",7,2.5,NA,10
"18111",181,"2021-08-08 15:00:00",33.6,21,48,NA,NA,"SW",7.4,984.3,NA,NA,6,0.6,NA,10
"1807",180,"2021-08-08 18:00:00",32,22.8,58,34.5,NA,"SSW",11.1,983.5,1008.3,"0.0/12h",5,0.6,NA,10
"1797",179,"2021-08-08 21:00:00",30,24.7,73,NA,NA,"W",7.4,985.6,1010.5,NA,5,2.5,NA,10
"1787",178,"2021-08-09 00:00:00",28,24.5,81,NA,NA,"W",7.4,986.3,1011.1,"0.0/6h",5,2.5,NA,10
"1777",177,"2021-08-09 03:00:00",26.5,24.1,87,NA,NA,"W",11.1,985.8,1010.6,NA,5,2.5,NA,10
"1767",176,"2021-08-09 06:00:00",26.5,24.7,90,NA,26.5,"W",7.4,987.4,1012.3,"0.1/24h",7,0.6,10.3,10
"1757",175,"2021-08-09 09:00:00",28.4,24.1,78,NA,NA,"W",18.5,989.5,1014.4,NA,7,0.6,NA,10
"1747",174,"2021-08-09 12:00:00",31.5,23.4,62,NA,NA,"W",14.8,988.7,1013.4,"Tr/6h",6,0.6,NA,10
"1737",173,"2021-08-09 15:00:00",33.5,26.1,65,NA,NA,"SW",14.8,986.3,1011.1,NA,7,1,NA,10
"1727",172,"2021-08-09 21:00:00",30,23.8,69,NA,NA,"E",7.4,988,1012.8,NA,5,1,NA,10
"17111",171,"2021-08-10 00:00:00",28.5,23.8,76,NA,NA,"W",11.1,988.8,1013.5,"0.0/6h",5,2.5,NA,10
"1707",170,"2021-08-10 03:00:00",27.4,24,82,NA,NA,"W",11.1,987.6,1012.3,NA,5,2.5,NA,10
"1697",169,"2021-08-10 06:00:00",27.2,24.1,83,NA,26,"W",7.4,987.9,1012.6,"Tr/24h",7,0.6,6.5,10
"1687",168,"2021-08-10 09:00:00",29.3,23.8,72,NA,NA,"WNW",14.8,989.1,1014,NA,7,2.5,NA,10
"1677",167,"2021-08-10 12:00:00",32.3,23,58,NA,NA,"WNW",11.1,987.3,1012.1,"0.0/6h",7,0.6,NA,10
"1667",166,"2021-08-10 15:00:00",34.4,23.1,52,NA,NA,"WSW",7.4,983.9,1008.4,NA,7,0.6,NA,15
"1657",165,"2021-08-10 18:00:00",33.4,21.9,51,35,NA,"WSW",7.4,983.8,1008.4,"0.0/12h",7,0.6,NA,15
"1647",164,"2021-08-10 21:00:00",25.4,24.6,95,NA,NA,"N",25.9,988.2,1013.2,NA,8,1,NA,2
"1637",163,"2021-08-11 00:00:00",24.4,23.2,93,NA,NA,"N",14.8,985.1,1010,"75.0/6h",8,0.6,NA,10
"1627",162,"2021-08-11 03:00:00",24.5,23.8,96,NA,NA,"S",14.8,985.2,1010,NA,8,2.5,NA,10
"16111",161,"2021-08-11 06:00:00",24.4,22.9,91,NA,22.5,"W",14.8,985.7,1010.5,"75.0/24h",7,1,8.2,10
"1607",160,"2021-08-11 09:00:00",27,22.6,77,NA,NA,"W",11.1,986.7,1011.7,NA,7,0.6,NA,15
"1597",159,"2021-08-11 15:00:00",30.5,25.1,73,NA,NA,"E",11.1,984.1,1009,NA,7,0.6,NA,10
"1587",158,"2021-08-11 18:00:00",23,21.7,92,32.5,NA,"ESE",18.5,984.4,1009.6,"3.0/12h",8,0.6,NA,8
"1577",157,"2021-08-11 19:00:00",23,21.7,92,32.5,NA,"ESE",18.5,984.4,1009.6,"3.0/12h",8,0.6,NA,8
"1567",156,"2021-08-11 21:00:00",24,22.5,91,NA,NA,"S",7.4,985.2,1010.2,NA,8,2.5,NA,8
"1557",155,"2021-08-12 00:00:00",24.2,22.4,90,NA,NA,"ESE",3.7,986,1010.9,"3.0/6h",8,0.6,NA,10
"1547",154,"2021-08-12 06:00:00",24,22.8,93,NA,23,"W",11.1,985.5,1010.7,"12.0/24h",8,0.6,5,8
"1537",153,"2021-08-12 09:00:00",26,23.1,84,NA,NA,"W",7.4,986.7,1011.9,NA,7,0.6,NA,10
"1527",152,"2021-08-12 12:00:00",29.7,23.4,69,NA,NA,"WSW",14.8,986.5,1011.5,"0.0/6h",7,0.6,NA,15
"15111",151,"2021-08-12 15:00:00",31.6,23,60,NA,NA,"SW",7.4,985.4,1010.3,NA,7,0.6,NA,10
"1507",150,"2021-08-12 18:00:00",30.6,23.5,66,31.6,NA,"SSW",7.4,985.3,1010.2,"0.0/12h",7,0.6,NA,10
"1497",149,"2021-08-12 21:00:00",27,23.4,81,NA,NA,"S",7.4,987.1,1012.2,NA,5,2.5,NA,10
"1487",148,"2021-08-13 00:00:00",26.5,23.8,85,NA,NA,"SW",7.4,987.2,1012.1,"0.0/6h",5,2.5,NA,10
"1477",147,"2021-08-13 03:00:00",26,24.6,92,NA,NA,"S",7.4,987.4,1012.2,NA,7,2.5,NA,10
"1467",146,"2021-08-13 06:00:00",26,24.6,92,NA,25.2,"W",11.1,987.6,1012.5,"0.0/24h",7,0.6,NA,10
"1457",145,"2021-08-13 09:00:00",27.5,23.6,79,NA,NA,"W",14.8,987.8,1012.7,NA,8,0.6,NA,10
"1447",144,"2021-08-13 12:00:00",28.4,23.5,75,NA,NA,"WSW",18.5,987.9,1012.8,"0.0/6h",8,0.6,NA,10
"1437",143,"2021-08-13 15:00:00",30.4,23,65,NA,NA,"W",14.8,985.4,1010.2,NA,7,0.6,NA,15
"1427",142,"2021-08-13 18:00:00",30,23.1,67,31,NA,"W",11.1,985.2,1010,"0.0/12h",7,0.6,NA,10
"14111",141,"2021-08-13 21:00:00",29,24.8,78,NA,NA,"SW",3.7,987,1011.9,NA,8,1,NA,10
"1407",140,"2021-08-14 00:00:00",25,23.6,92,NA,NA,"E",11.1,986.6,1011.5,"6.0/6h",8,1,NA,10
"1397",139,"2021-08-14 03:00:00",23.6,22.7,95,NA,NA,"NE",7.4,985.3,1010.2,NA,7,0.6,NA,8
"1387",138,"2021-08-14 06:00:00",24,23,94,NA,NA,"SSW",7.4,986,1010.9,"14.0/24h",8,0.6,3.7,10
"1377",137,"2021-08-14 09:00:00",25.6,23.3,87,NA,NA,"ESE",11.1,987,1012,NA,7,0.6,NA,10
"1367",136,"2021-08-14 12:00:00",28.5,23.3,73,NA,NA,"S",14.8,986,1011,"0.0/6h",7,0.6,NA,10
"1357",135,"2021-08-14 15:00:00",30.8,23.1,64,NA,NA,"S",7.4,986.4,1011.3,NA,7,1,NA,10
"1347",134,"2021-08-14 18:00:00",30.5,23.2,65,31.3,NA,"S",3.7,983.1,1008,"0.0/12h",7,1,NA,10
"1337",133,"2021-08-14 21:00:00",28.6,24.1,77,NA,NA,"SW",11.1,985.3,1010.2,NA,7,2.5,NA,10
"1327",132,"2021-08-15 00:00:00",26.8,23.7,83,NA,NA,"SW",7.4,985.4,1010.3,"0.0/6h",5,2.5,NA,10
"13111",131,"2021-08-15 03:00:00",25.6,23.3,87,NA,NA,"WSW",11.1,984.2,1009,NA,5,2.5,NA,10
"1307",130,"2021-08-15 06:00:00",24.8,23.2,91,NA,24.4,"WSW",11.1,984.6,1009.5,"0.0/24h",5,2.5,5.6,10
"1297",129,"2021-08-15 09:00:00",27.5,22.7,75,NA,NA,"SW",11.1,986.7,1011.6,NA,5,0.6,NA,15
"1287",128,"2021-08-15 12:00:00",32,23.5,61,NA,NA,"SW",14.8,985.5,1010.3,"0.0/6h",7,1,NA,15
"1277",127,"2021-08-15 15:00:00",32.6,23.2,58,NA,NA,"WSW",14.8,983.7,1008.4,NA,7,2.5,NA,12
"1267",126,"2021-08-15 18:00:00",28.6,23.8,75,33.5,NA,"SW",7.4,983.6,1008.5,"0.0/12h",7,0.6,NA,12
"1257",125,"2021-08-15 21:00:00",27,25.2,90,NA,NA,"S",7.4,985.7,1010.7,NA,5,2.5,NA,10
"1247",124,"2021-08-16 00:00:00",26.4,22.3,78,NA,NA,"S",7.4,985.7,1010.6,"0.0/6h",6,2.5,NA,10
"1237",123,"2021-08-16 03:00:00",25.5,23.3,88,NA,NA,"S",3.7,984.6,1009.6,NA,7,2.5,NA,10
"1227",122,"2021-08-16 06:00:00",24.6,23.8,95,NA,24,"NE",18.5,986,1011,"0.0/24h",7,0.6,8.1,10
"12111",121,"2021-08-16 09:00:00",25.5,22.7,85,NA,NA,"SW",7.4,986.9,1012,NA,7,0.6,NA,10
"1207",120,"2021-08-16 12:00:00",27,23.4,81,NA,NA,"WSW",7.4,986.3,1011.3,"Tr/6h",7,0.6,NA,10
"1197",119,"2021-08-16 15:00:00",29,23.3,71,NA,NA,"NNW",7.4,984.1,1009,NA,7,0.6,NA,15
"1187",118,"2021-08-16 18:00:00",25,21.8,82,29.5,NA,"SSW",11.1,985.6,1010.7,"Tr/12h",7,0.6,NA,12
"1177",117,"2021-08-16 21:00:00",25.4,22.8,86,NA,NA,"SSW",3.7,986.7,1011.8,NA,5,0.6,NA,10
"1167",116,"2021-08-17 00:00:00",25,23.3,90,NA,NA,"CAL",0,987.2,1012.3,"0.0/6h",6,2.5,NA,10
"1157",115,"2021-08-17 03:00:00",25,23.8,93,NA,NA,"CAL",0,986.3,1011.8,NA,7,2.5,NA,10
"1147",114,"2021-08-17 06:00:00",25,23.3,90,NA,23.8,"S",7.4,987.2,1012.3,"Tr/24h",7,0.6,0.5,10
"1137",113,"2021-08-17 09:00:00",25.8,23.5,87,NA,NA,"S",11.1,988.8,1013.9,NA,7,0.6,NA,10
"1128",112,"2021-08-17 12:00:00",30,22.2,63,NA,NA,"SSE",11.1,987.8,1012.7,"0.0/6h",7,1,NA,15
"11111",111,"2021-08-17 15:00:00",31.2,22.3,59,NA,NA,"S",14.8,985.8,1010.6,NA,7,0.6,NA,15
"11011",110,"2021-08-17 18:00:00",28.5,22.8,71,31.5,NA,"S",7.4,986.7,1011.7,"0.0/12h",7,1,NA,10
"1097",109,"2021-08-17 21:00:00",26.8,23,80,NA,NA,"W",7.4,987.9,1012.9,NA,5,2.5,NA,10
"1087",108,"2021-08-18 00:00:00",26.5,23.2,82,NA,NA,"WNW",7.4,988.4,1013.3,"0.0/6h",5,2.5,NA,10
"1077",107,"2021-08-18 03:00:00",25.5,23.3,88,NA,NA,"WNW",7.4,987,1011.8,NA,5,2.5,NA,10
"1067",106,"2021-08-18 06:00:00",24.8,23.4,92,NA,NA,"W",11.1,987.3,1012.3,"0.0/24h",7,0.6,NA,10
"1057",105,"2021-08-18 09:00:00",25,23.9,94,NA,NA,"W",14.8,989.1,1014.3,NA,8,0.6,NA,8
"1047",104,"2021-08-18 12:00:00",28,23.7,77,NA,NA,"W",11.1,988.4,1013.4,"2.0/6h",7,0.6,NA,10
"1037",103,"2021-08-18 15:00:00",31,23,62,NA,NA,"W",18.5,986.8,1011.7,NA,7,0.6,NA,10
"1027",102,"2021-08-18 18:00:00",30.5,22.6,63,31.2,NA,"NW",11.1,986.3,1011.2,"2.0/12h",6,0.6,NA,10
"10111",101,"2021-08-18 21:00:00",28,23,74,NA,NA,"S",11.1,988.4,1013.4,NA,7,2.5,NA,10
"1007",100,"2021-08-19 00:00:00",26,22.2,80,NA,NA,"S",7.4,988,1013,"0.0/6h",5,2.5,NA,10
"997",99,"2021-08-19 03:00:00",23.6,22.6,94,NA,NA,"S",18.5,987.9,1012.9,NA,7,2.5,NA,10
"987",98,"2021-08-19 06:00:00",23,20.6,86,NA,22.8,"SW",11.1,987.7,1012.7,"2.0/24h",7,1,6.1,10
"977",97,"2021-08-19 09:00:00",22.5,21,91,NA,NA,"W",11.1,989.8,1014.9,NA,8,1,NA,8
"967",96,"2021-08-19 12:00:00",26.5,21.3,73,NA,NA,"W",14.8,985.3,1010.3,"9.0/6h",7,2.5,NA,10
"957",95,"2021-08-19 15:00:00",30,22.2,63,NA,NA,"E",7.4,984.2,1009.1,NA,7,0.6,NA,10
"947",94,"2021-08-19 18:00:00",29.6,22.7,66,31,NA,"NE",7.4,983.9,1008.8,"9.0/12h",7,0.6,NA,10
"937",93,"2021-08-19 21:00:00",28.2,23.9,78,NA,NA,"W",3.7,985.9,1010.7,NA,5,2.5,NA,10
"927",92,"2021-08-20 00:00:00",27,24.2,85,NA,NA,"SW",3.7,985.8,1010.8,"0.0/6h",5,2.5,NA,10
"9111",91,"2021-08-20 03:00:00",26.2,24.2,89,NA,NA,"WSW",7.4,984.8,1009.6,NA,5,2.5,NA,10
"907",90,"2021-08-20 06:00:00",25.6,23,86,NA,24.6,"W",7.4,985.1,1010,"9.0/24h",7,2.5,6.6,10
"897",89,"2021-08-20 09:00:00",27.9,23,75,NA,NA,"W",7.4,986.3,1011.2,NA,5,2.5,NA,10
"887",88,"2021-08-20 12:00:00",32.7,23.2,57,NA,NA,"W",7.4,985,1009.7,"0.0/6h",5,2.5,NA,10
"877",87,"2021-08-20 15:00:00",34.7,21.2,45,NA,NA,"SW",11.1,982.8,1007.4,NA,5,1,NA,10
"867",86,"2021-08-20 18:00:00",33.5,22.2,52,35.3,NA,"SW",7.4,982,1006.6,"0.0/12h",5,2.5,NA,10
"857",85,"2021-08-20 21:00:00",31,22.7,61,NA,NA,"WSW",7.4,983.7,1008.4,NA,5,2.5,NA,10
"847",84,"2021-08-21 00:00:00",29.4,24.6,75,NA,NA,"SW",11.1,984.4,1009,"0.0/6h",6,2.5,NA,10
"837",83,"2021-08-21 06:00:00",25.5,22.1,81,NA,25,"W",7.4,983.9,1008.6,"0.0/24h",7,2.5,10.9,10
"827",82,"2021-08-21 09:00:00",28.4,21.4,66,NA,NA,"S",7.4,985.9,1010.6,NA,5,2.5,NA,15
"8111",81,"2021-08-21 12:00:00",32.6,20.9,50,NA,NA,"SSW",18.5,985,1009.6,"0.0/6h",5,2.5,NA,15
"807",80,"2021-08-21 15:00:00",34.5,20.6,44,NA,NA,"S",14.8,984,1008.6,NA,7,0.6,NA,12
"797",79,"2021-08-21 18:00:00",33,22,52,34.8,NA,"S",11.1,982.9,1007.6,"0.0/12h",6,0.6,NA,10
"787",78,"2021-08-21 21:00:00",31,23.9,66,NA,NA,"S",11.1,985.7,1010.4,NA,5,2.5,NA,10
"777",77,"2021-08-22 00:00:00",28.5,24.3,78,NA,NA,"S",7.4,985.3,1009.9,"0.0/6h",7,2.5,NA,10
"767",76,"2021-08-22 03:00:00",28,24.3,80,NA,NA,"S",18.5,985.6,1010.4,NA,7,1,NA,10
"757",75,"2021-08-22 06:00:00",24,20.4,80,NA,22.4,"N",7.4,987.4,1012.2,"0.1/24h",8,1,10.3,10
"747",74,"2021-08-22 09:00:00",27,20.2,66,NA,NA,"W",11.1,987,1011.8,NA,7,2.5,NA,10
"737",73,"2021-08-22 12:00:00",29.7,20,56,NA,NA,"SSW",7.4,986.3,1011.1,"0.0/6h",7,2.5,NA,10
"727",72,"2021-08-22 15:00:00",31.3,20.9,54,NA,NA,"W",7.4,983.9,1008.5,NA,5,0.6,NA,10
"7111",71,"2021-08-22 18:00:00",30.5,22.1,61,34.8,NA,"W",7.4,984,1008.9,"0.0/12h",6,0.6,NA,10
"707",70,"2021-08-22 21:00:00",29.6,23,68,NA,NA,"NNE",7.4,986.3,1011.2,NA,5,2.5,NA,10
"697",69,"2021-08-23 00:00:00",28.6,22.8,71,NA,NA,"ENE",7.4,986.2,1011,"0.0/6h",7,2.5,NA,10
"687",68,"2021-08-23 06:00:00",27,24.7,87,NA,22,"SSW",3.7,985.6,1010.4,"0.0/24h",7,2.5,6.9,10
"677",67,"2021-08-23 09:00:00",30.5,22.1,61,NA,NA,"W",7.4,984,1008.9,"0.0/3h",6,0.6,NA,10
"667",66,"2021-08-23 12:00:00",33.5,23.1,55,NA,NA,"W",7.4,984.8,1009.4,"0.0/6h",7,0.6,NA,10
"657",65,"2021-08-23 15:00:00",35.5,22.9,48,NA,NA,"W",7.4,982.4,1006.9,NA,7,0.6,NA,15
"647",64,"2021-08-23 18:00:00",33.8,22.4,51,36,NA,"NNW",11.1,981.7,1006.3,"0.0/12h",7,0.6,NA,10
"637",63,"2021-08-23 21:00:00",32.2,23.1,59,NA,NA,"W",7.4,983.7,1008.4,NA,7,2.5,NA,10
"627",62,"2021-08-24 00:00:00",30.6,22.3,61,NA,NA,"W",7.4,983,1007.5,"0.0/6h",7,2.5,NA,10
"6111",61,"2021-08-24 03:00:00",29,NA,NA,NA,NA,"W",7.4,981.6,1006.1,NA,7,2.5,NA,10
"607",60,"2021-08-24 06:00:00",28,24.9,83,NA,28,"W",7.4,982.9,1007.5,"0.0/24h",5,2.5,8.8,10
"597",59,"2021-08-24 09:00:00",31.4,24.4,66,NA,NA,"SW",11.1,984.5,1009,NA,5,2.5,NA,10
"587",58,"2021-08-24 12:00:00",35.6,23.2,49,NA,NA,"SW",7.4,983.1,1007.5,"0.0/6h",6,0.6,NA,15
"577",57,"2021-08-24 15:00:00",38,21,37,NA,NA,"NE",7.4,980.2,1004.5,NA,7,1,NA,15
"567",56,"2021-08-24 18:00:00",36.4,22.1,44,38.4,NA,"CAL",0,979.8,1004.2,"0.0/12h",7,1,NA,10
"557",55,"2021-08-24 21:00:00",24.6,18.7,70,NA,NA,"NE",55.6,985.3,1010.1,NA,8,1,NA,4.5
"547",54,"2021-08-25 00:00:00",26,19.3,67,NA,NA,"SSE",11.1,983.1,1007.6,"4.0/6h",8,1,NA,10
"537",53,"2021-08-25 03:00:00",24,22.2,90,NA,NA,"ESE",7.4,981.3,1005.8,NA,7,2.5,NA,10
"527",52,"2021-08-25 06:00:00",25,22.4,85,NA,22.5,"SW",7.4,983.2,1007,"4.0/24h",7,2.5,10.5,10
"5111",51,"2021-08-25 09:00:00",27.4,22.2,73,NA,NA,"CAL",0,985.8,1010.1,NA,7,1,NA,10
"507",50,"2021-08-25 12:00:00",31.4,23.1,61,NA,NA,"S",14.8,984.5,1009.3,"0.0/6h",7,1,NA,10
"497",49,"2021-08-25 15:00:00",34,22.6,51,NA,NA,"S",18.5,982.9,1007.6,NA,7,1,NA,10
"487",48,"2021-08-25 18:00:00",32.5,22.3,55,34.5,NA,"S",11.1,982.4,1007.1,"0.0/12h",6,0.6,NA,10
"477",47,"2021-08-25 19:00:00",32.5,22.3,55,34.5,NA,"S",11.1,982.4,1007.1,"0.0/3h",6,0.6,NA,10
"467",46,"2021-08-25 21:00:00",30.4,23.6,67,NA,NA,"SW",7.4,984.1,1008.9,NA,5,2.5,NA,10
"457",45,"2021-08-26 00:00:00",29,23.3,71,NA,NA,"S",7.4,985.2,1009.9,"0.0/6h",5,2.5,NA,10
"447",44,"2021-08-26 03:00:00",28.4,25,82,NA,NA,"CAL",0,984.8,1009.4,NA,7,2.5,NA,10
"437",43,"2021-08-26 06:00:00",23,22.1,95,NA,22.5,"E",25.9,987.4,1012.3,"5.0/24h",8,1,10,2.5
"427",42,"2021-08-26 09:00:00",22,21.2,95,NA,NA,"ESE",7.4,990,1015.1,NA,8,1,NA,6
"4111",41,"2021-08-26 12:00:00",24,21.9,88,NA,NA,"SE",7.4,987.4,1012.4,"29.0/6h",8,0.3,NA,10
"407",40,"2021-08-26 15:00:00",26.7,21.2,72,NA,NA,"SSE",7.4,985.9,1010.9,NA,8,0.6,NA,10
"397",39,"2021-08-26 18:00:00",26.5,21.8,75,29,NA,"S",7.4,984.6,1009.8,"29.0/12h",5,2.5,NA,10
"387",38,"2021-08-26 21:00:00",25.4,22.8,86,NA,NA,"ENE",3.7,986,1011.2,NA,6,2.5,NA,10
"377",37,"2021-08-27 00:00:00",24.6,23.2,92,NA,NA,"S",7.4,987,1012.2,"0.0/6h",6,2.5,NA,10
"367",36,"2021-08-27 06:00:00",24,22.6,92,NA,20.5,"WNW",11.1,987.1,1012.2,"34.0/24h",7,0.6,0.1,10
"357",35,"2021-08-27 09:00:00",27.5,21.6,70,NA,NA,"W",11.1,987.8,1012.9,NA,5,2.5,NA,10
"347",34,"2021-08-27 12:00:00",31,23.5,64,NA,NA,"SSW",11.1,988.2,1013.2,"0.0/6h",7,0.6,NA,10
"337",33,"2021-08-27 15:00:00",31.5,22.1,57,NA,NA,"S",18.5,986.8,1011.7,NA,7,0.6,NA,10
"327",32,"2021-08-27 18:00:00",27.4,21.5,70,32.4,NA,"S",14.8,985.2,1010.5,"0.0/12h",7,1,NA,10
"3111",31,"2021-08-27 21:00:00",26.2,22.7,81,NA,NA,"S",7.4,985.6,1010.6,NA,5,2.5,NA,10
"307",30,"2021-08-28 00:00:00",25,23.1,89,NA,NA,"S",7.4,987,1011.9,"0.0/6h",5,2.5,NA,10
"297",29,"2021-08-28 03:00:00",24.5,22.6,89,NA,NA,"S",7.4,986.4,1011.3,NA,5,2.5,NA,10
"287",28,"2021-08-28 06:00:00",24,22.1,89,NA,24,"S",7.4,986.6,1011.7,"0.0/24h",5,2.5,8.1,10
"277",27,"2021-08-28 12:00:00",32.8,22.5,55,NA,NA,"SW",7.4,986.1,1010.9,"0.0/6h",5,2.5,NA,15
"267",26,"2021-08-28 15:00:00",34.2,22.2,50,NA,NA,"SSE",7.4,983.8,1008.5,NA,6,0.6,NA,15
"2510",25,"2021-08-28 18:00:00",32.8,22.5,55,34.5,NA,"SE",11.1,983.5,1008.2,"0.0/12h",6,0.6,NA,12
"2414",24,"2021-08-28 21:00:00",31,24.6,69,NA,NA,"S",7.4,985,1009.8,NA,5,2.5,NA,10
"2320",23,"2021-08-29 00:00:00",29.4,24.3,74,NA,NA,"S",7.4,985.5,1010.2,"0.0/6h",5,2.5,NA,10
"2226",22,"2021-08-29 03:00:00",21.8,20.6,93,NA,NA,"ESE",22.2,988.2,1013.1,NA,8,1,NA,8
"2127",21,"2021-08-29 06:00:00",22.6,21.1,91,NA,22,"S",22.2,987.1,1012,"8.0/24h",8,0.6,11.5,10
"2028",20,"2021-08-29 09:00:00",24.5,22,86,NA,NA,"S",7.4,984.7,1009.5,NA,6,2.5,NA,10
"1928",19,"2021-08-29 12:00:00",27.5,22.2,73,NA,NA,"SW",14.8,983.9,1008.6,"0.0/6h",8,2.5,NA,10
"1828",18,"2021-08-29 15:00:00",28.2,22.9,73,NA,NA,"WSW",5.6,983.4,1008.2,NA,7,2.5,NA,10
"1728",17,"2021-08-29 18:00:00",27.3,22.7,76,28.5,NA,"W",5.6,982.8,1008.2,"0.0/12h",5,2.5,NA,10
"1628",16,"2021-08-30 00:00:00",25.6,23.3,87,NA,NA,"S",7.4,984.1,1009,"0.0/6h",5,2.5,NA,10
"1528",15,"2021-08-30 03:00:00",25.6,23.3,87,NA,NA,"SSW",3.7,983.2,1008.1,NA,7,2.5,NA,10
"1428",14,"2021-08-30 06:00:00",25,23.6,92,NA,24.5,"ESE",3.7,984.3,1009.3,"Tr/24h",7,2.5,0.7,10
"1328",13,"2021-08-30 09:00:00",28.6,24.4,78,NA,NA,"SSE",11.1,986.2,1011.1,NA,6,2.5,NA,15
"1228",12,"2021-08-30 12:00:00",32,23.5,61,NA,NA,"SSE",7.4,984.6,1009.3,"0.0/6h",6,1,NA,10
"1129",11,"2021-08-30 15:00:00",33.4,22.9,54,NA,NA,"S",7.4,982.8,1007.4,NA,7,1,NA,10
"1028",10,"2021-08-30 18:00:00",32.4,22.7,57,33.6,NA,"S",11.1,983.3,1008,"0.0/12h",5,1,NA,10
"928",9,"2021-08-30 21:00:00",29.9,23.6,69,NA,NA,"W",7.4,985.5,1010.3,NA,5,2.5,NA,10
"828",8,"2021-08-31 00:00:00",26.3,23.7,86,NA,NA,"S",7.4,986.3,1011.1,"0.0/6h",5,2.5,NA,10
"728",7,"2021-08-31 03:00:00",25.4,23.8,91,NA,NA,"S",7.4,985.6,1010.4,NA,5,2.5,NA,10
"628",6,"2021-08-31 06:00:00",25.6,24,91,NA,25.2,"S",11.1,986.8,1011.6,"0.0/24h",7,2.5,9.8,10
"528",5,"2021-08-31 09:00:00",27,19.7,64,NA,NA,"SE",18.5,988.4,1013.3,NA,7,1,NA,10
"428",4,"2021-08-31 12:00:00",30.5,21.8,60,NA,NA,"CAL",0,985.8,1010.7,"0.0/6h",7,1,NA,10
"328",3,"2021-08-31 15:00:00",33.6,20.2,45,NA,NA,"W",14.8,983.4,1008.1,NA,7,2.5,NA,12
"260",2,"2021-08-31 18:00:00",32.2,21.4,53,34.2,NA,"W",11.1,983.8,1008.5,"0.0/12h",7,0.6,NA,10
